Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1484791575,KVV5493,NY,PAS,06/25/2022,40,SDN,HONDA,P,9180,5280,5430,20240424,72.0,72,72,972428,0072,0.0,0431P,,K,F,345,52 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0.0,2019,-,2,,,,,
1484793766,JLN4807,NY,PAS,06/25/2022,98,SUBN,TOYOT,P,6730,6180,25340,20231002,72.0,72,72,971279,0072,0.0,0812P,,K,F,597,16TH STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0.0,2015,-,0,,,,,
1484795003,KXN5220,NY,PAS,06/20/2022,40,SDN,HYUND,P,9730,18950,5430,20280613,,0,72,971578,0072,0.0,0615A,,,O,376,63 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0.0,2018,-,0,,,,,
1484795027,KEF6708,NY,PAS,06/26/2022,40,SDN,NISSA,P,8930,5780,5880,20220817,72.0,72,72,971578,0072,0.0,0055A,,,F,729,47 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,,,,,
1484797863,JKN5256,NY,PAS,06/15/2022,98,SDN,VOLKS,P,5280,72230,24830,20230930,72.0,72,72,971739,0072,0.0,0245P,,NY,F,271,3RD AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0.0,2012,-,0,,,,,
1484798594,KJJ8794,NY,PAS,06/12/2022,98,SUBN,LEXUS,P,9630,5780,5880,20230218,72.0,72,72,972276,0072,0.0,0640P,,K,F,720,61 ST,,0,408,F7,,BBBBBBB,ALL,ALL,BLACK,0.0,2018,-,0,,,,,
1484798624,KEP7733,NY,PAS,06/21/2022,53,SDN,HONDA,P,7180,5580,5680,20220804,72.0,72,72,972276,0072,0.0,1017A,,K,F,242,20 ST,,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,2020,-,0,,,,,
1484798636,KKP6667,NY,PAS,06/21/2022,53,SUBN,LEXUS,P,7180,5580,5680,20230310,72.0,72,72,972276,0072,0.0,1024A,,K,F,242,20 ST,,0,408,F6,,BBBBBBB,ALL,ALL,BLK,0.0,2017,-,0,,,,,
1484798648,KSD4338,NY,PAS,06/21/2022,68,SUBN,DODGE,P,8730,5430,5580,20230915,72.0,72,72,972276,0072,0.0,1057A,,K,O,475,43 ST,,0,408,F6,,BBBBBBB,ALL,ALL,BLK,0.0,2018,-,0,,,,,
1484798910,KWW3399,NY,PAS,06/14/2022,20,SUBN,HONDA,P,8630,5680,0,20240328,72.0,72,72,971006,0072,0.0,0654P,,K,F,,41 ST,6 AVE,0,408,F1,,BBBBBBB,ALL,ALL,GY,0.0,2011,-,0,,,,,
1484799460,KNV1114,NY,PAS,06/17/2022,40,SUBN,TOYOT,P,8880,5430,5580,20230609,72.0,72,72,971570,0072,0.0,0730P,,K,F,471,46 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,BLU,0.0,2021,-,0,,,,,
1484799471,KEYLOR,NY,PAS,06/19/2022,98,SUBN,,P,8030,5280,5430,20240110,72.0,72,72,971570,0072,0.0,0540P,,K,F,146,29 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0.0,2019,-,0,,,,,
1484799732,HNN6536,NY,PAS,06/22/2022,17,SUBN,TOYOT,P,8080,5430,73725,20231031,72.0,72,72,971652,0072,0.0,0837A,,K,F,182,30 ST,,0,408,C,,YYYYYBB,0700A,0400P,BLUE,0.0,2007,-,0,,,,,
1484799744,KXL6266,NY,PAS,06/22/2022,40,SDN,NISSA,P,9430,5430,5580,20240519,72.0,72,72,971652,0072,0.0,0920A,,K,F,413,57 ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLUE,0.0,2014,-,0,,,,,
1484799951,KSC7942,NY,PAS,06/12/2022,48,SDN,TOYOT,P,5430,9130,9180,20231114,72.0,72,72,969273,0072,0.0,0110A,,K,F,5109,4 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2010,-,0,,,,,
1484803012,GXN7624,NY,PAS,06/11/2022,63,SUBN,FORD,U,10100,10565,73480,20230517,69.0,69,835,632,0835,0.0,1018P,,K,,,CANARSIE PIER,,0,408,F6,,BBBBBBB,ALL,ALL,GREY,0.0,2008,-,0,,,,,
1484803097,LSE7177,PA,PAS,06/23/2022,63,SUBN,BMW,U,10100,10565,73480,20220531,69.0,69,835,632,0835,0.0,1014P,,K,,,CANARSIE PIER LOT,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2017,-,0,,,,,
1478271358,GEK7010,MA,PAS,06/15/2022,98,SDN,TOYOT,K,13845,18640,18790,0,103.0,103,3,160390,0003,0.0,1038A,,Q,F,,PHIL RIZZUTO PARK,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,
1478282381,KLW9172,NY,PAS,06/20/2022,20,SUBN,ME/BE,K,30140,0,0,20230518,101.0,101,3,161045,0003,0.0,1150A,,Q,O,125,BEACH 17TH ST,ROCKAWAY BEACH  PKIN,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2018,-,0,,,,,
1478289776,KWM7242,NY,PAS,07/02/2022,20,SDN,VOLVO,K,13235,0,0,20240504,110.0,110,3,160699,0003,0.0,0417P,,Q,O,,FMCP,PITCH PUTT,0,408,C4,,BBBBBBB,ALL,ALL,WH,0.0,2013,-,0,,,,,
1478289788,KVR5635,NY,PAS,07/02/2022,20,SDN,NISSA,K,13235,0,0,20220804,110.0,110,3,160699,0003,0.0,0452P,,Q,O,,FMCP,PITCH PUTT,0,408,F6,,BBBBBBB,ALL,ALL,BLUE,0.0,2017,-,0,,,,,
1478289806,GTK6061,NY,PAS,07/02/2022,20,SDN,MAZDA,K,13235,0,0,20220907,110.0,110,3,160629,0003,0.0,0426P,,Q,O,,FMCP,PITCH PUTT,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,,,,,
1478289818,HRG1776,NY,PAS,07/02/2022,20,SUBN,HONDA,K,13235,0,0,20230423,110.0,110,3,160699,0003,0.0,0439P,,Q,O,,FMCP,PITCH PUTT,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0.0,2020,-,0,,,,,
1478289820,HUD2235,NY,PAS,07/02/2022,20,SUBN,CHEVR,K,13235,0,0,20230929,110.0,110,3,106699,0003,0.0,0511P,,Q,O,,FMCP,LOT A,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2016,-,0,,,,,
1478289880,J36NSR,NJ,PAS,07/02/2022,20,SDN,TOYOT,K,13235,0,0,20230488,110.0,110,3,160699,0003,0.0,0524P,,Q,O,,FMCP,LOT 4 A,0,408,D,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,
1478289909,KRM6169,NY,PAS,07/02/2022,20,SDN,HONDA,K,13235,0,0,20230824,110.0,110,3,160699,0003,0.0,0550P,,Q,O,,FMCP,PITCH PUTT,0,408,D,,BBBBBBB,ALL,ALL,GREY,0.0,2017,-,0,,,,,
1478399934,MRIGGY,NY,PAS,06/16/2022,63,,KATI,K,29792,0,0,0,20.0,20,1,161327,0001,0.0,0842P,,NY,,,RIVERSIDE PARK,SOUTH W 60TH INSIDE,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,
1478431179,KLW4461,NY,PAS,07/03/2022,14,SUBN,TOYOT,K,0,12025,0,20230410,45.0,45,2,160592,0002,0.0,0515P,,BX,F,10,HUTCHINSON RIVER PKW,FERRY POINT PARK,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2018,-,0,,,,,
1478442918,HDM2454,NY,PAS,06/12/2022,62,SUBN,ACURA,1,67890,65590,27110,20210406,105.0,105,915,13914,0915,0.0,0223A,,Q,O,80-45,WINCHESTER BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0.0,2019,-,0,,,,,
1478442920,GVA4250,NY,PAS,06/06/2022,27,SUBN,NISSA,1,0,0,0,20230108,105.0,105,915,13914,0915,0.0,1215P,,Q,F,79-25,WINCHESTER BLVD,BLDG 40,0,408,C,,BBBBBBB,ALL,ALL,GY,0.0,2016,-,0,,,,,
1478442967,HGM5621,NY,PAS,07/10/2022,70,SUBN,DODGE,X,67890,65590,27110,20220531,105.0,105,915,13914,0915,0.0,0217A,,Q,O,80-45,WINCHESTER BLVD,,0,408,D3,,BBBBBBB,ALL,ALL,GY,0.0,2016,-,0,,,,,
1478495560,KVX4496,NY,PAS,06/24/2022,46,SDN,LEXUS,C,21125,24980,12550,20240504,45.0,45,0,109579,CCPD,0.0,0635P,,BX,F,920,COOP CITY BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,SLV,0.0,2007,-,0,,,,,
1478500050,HVM1150,NY,PAS,06/22/2022,98,SDN,LEXUS,C,24810,23800,12550,20231001,45.0,45,0,109383,CCPD,0.0,1022A,,BX,,,S/O 140 DONIZETTI PL,,0,408,D,,BBBBBBB,ALL,ALL,SIL,0.0,2005,-,0,,,,,
1478500281,KKR2075,NY,PAS,06/19/2022,40,SDN,BMW,C,12600,12425,23800,20230427,45.0,45,0,109971,CCPD,0.0,0515A,,BX,F,126,BENCHLEY PLACE,,0,408,F2,,BBBBBBB,ALL,ALL,WT,0.0,2017,-,0,,,,,
1478504961,KPG4608,NY,PAS,06/25/2022,50,SUBN,HYUND,C,30430,23800,12550,20230611,45.0,45,0,109973,CCPD,0.0,0650P,,BX,F,100,ELGAR PLACE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2020,-,0,,,,,
1478504973,KLW3255,NY,PAS,06/26/2022,27,SDN,TOYOT,C,11140,9600,21125,20230419,45.0,45,0,109973,CCPD,0.0,1229P,,BX,F,2051,BARTOW AVE,,0,408,E5,,BBBBBBB,ALL,ALL,BLUE,0.0,2019,-,0,,,,,
1478510110,KFW6528,NY,PAS,07/06/2022,27,SDN,HONDA,C,11140,9600,21125,20221223,45.0,45,0,109973,CCPD,0.0,1046A,,BX,F,2051,BARTOW AVE,,0,408,D,,BBBBBBB,ALL,ALL,GREY,0.0,2015,-,0,,,,,
1478510122,JDG2992,NY,PAS,07/07/2022,27,SUBN,BMW,C,11140,9600,21125,20220326,45.0,45,0,100212,COOP,0.0,1159A,1150A,BX,F,2055,BARTOW AVENUE,,0,408,D3,,BBBBBBB,ALL,ALL,BLK,0.0,2023,-,0,,,,,
1478511023,G0096K,FL,PAS,06/18/2022,14,SUBN,JEEP,C,30430,23800,12550,20211231,45.0,45,0,100224,COOP,0.0,0301A,,BX,F,100,ELGAR PLACE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2018,-,0,,,,,
1478511059,HKN7525,NC,PAS,06/19/2022,98,P-U,CHEVR,C,24980,23980,12550,20210331,45.0,45,0,100224,COOP,0.0,0933A,,BX,F,150,DREISER LOOP,,0,408,C,,BBBBBBB,ALL,ALL,GREY,0.0,2004,-,0,,,,,
1478511606,KMV1867,NY,PAS,06/22/2022,67,SUBN,CHEVR,C,30430,12550,30370,20230928,45.0,45,0,108009,COOP,0.0,1035A,1000A,BX,O,140,ELGAR PLACE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2008,-,0,,,,,
1478512076,KXB3720,NY,PAS,07/03/2022,27,SUBN,MITSU,C,11140,9600,21125,20230401,45.0,45,0,100214,CCPD,0.0,0823P,0810A,BX,F,2047,BARTOW AVE,,0,408,E2,,BBBBBBB,ALL,ALL,ORG,0.0,2022,-,0,,,,,
1478520772,GSM1138,NY,PAS,07/01/2022,19,SDN,NISSA,C,24980,23880,24050,20220703,45.0,45,0,109997,CCPD,0.0,0655P,,,O,129,DREISER LOOP,,0,408,D3,,YBBBBBB,ALL,ALL,BLK,0.0,2019,-,0,,,,,
1478520802,KGA4942,NY,PAS,06/09/2022,98,SUBN,ROVER,C,23380,40404,40404,20221015,45.0,45,0,109752,CCPD,0.0,1106P,,BX,F,99,DARROW PL,,0,408,D3,,BBBBBBB,ALL,ALL,BLK,0.0,2017,-,0,,,,,
1478520814,HXH7499,NY,PAS,06/08/2022,14,SDN,HONDA,C,23880,24980,23800,20220402,45.0,45,0,109752,CCPD,0.0,1103P,,BX,F,140,DEBS PL,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,2008,-,0,,,,,
1478522811,KTN2658,NY,PAS,04/29/2022,14,SDN,ST,C,30430,12550,30370,20231201,45.0,45,0,100219,CCPD,0.0,0650P,,BX,F,140,ELGAR PL,,0,408,D3,,BBBBBBB,ALL,ALL,RED,0.0,2020,-,0,,,,,
1478524674,JRY3473,NY,PAS,06/23/2022,67,SUBN,TOYOT,C,18400,18340,23800,20230917,45.0,45,0,108828,CCPD,0.0,0735P,,BX,O,120,CASALS PL,,0,408,E2,,BBBBBBB,ALL,ALL,SUILV,0.0,2013,-,0,,,,,
1478524698,GVG1685,NY,PAS,06/22/2022,19,SDN,TOYOT,C,24050,24980,23800,20230107,45.0,45,0,108828,CCPD,0.0,1021P,,BX,O,140,DEKRUIF PL,,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,,,,,
1478525125,JKC6386,NY,PAS,06/11/2022,46,SUBN,NISSA,C,30430,12550,30370,20230617,45.0,45,0,100223,CCPD,0.0,0141P,,BX,F,120,ELGAR PL,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,2017,-,0,,,,,
1478525149,JRD1628,NY,PAS,06/23/2022,68,SDN,AUDI,C,11140,9600,21125,20240121,45.0,45,0,100223,CCPD,0.0,0331A,,BX,F,2057,BARTOW AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLU,0.0,2007,-,0,,,,,
1478525186,KLC4636,NY,PAS,06/26/2022,20,SDN,ACURA,C,0,40404,40404,20230404,45.0,45,0,100223,CCPD,0.0,1008A,,BX,F,120,DEKRIUF PL,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2021,-,0,,,,,
1478525216,KGY7497,PA,PAS,06/25/2022,46,SUBN,ME/BE,C,30430,12550,30370,0,45.0,45,0,100223,CCPD,0.0,1140A,,BX,F,140,ELGAR PL,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1478525228,KWR3628,NY,PAS,06/25/2022,46,SDN,FORD,C,30370,30430,41720,20240418,45.0,45,0,100223,CCPD,0.0,0110P,,BX,F,177,EINSTEIN LOOP SOUTH,,0,408,F1,,BBBBBBB,ALL,ALL,BEIGE,0.0,2009,-,0,,,,,
1478525769,KEK4008,NY,PAS,06/19/2022,40,SDN,INFIN,C,18400,18340,23800,20220928,45.0,45,0,109971,CCPP,0.0,0235A,,BX,O,100,CASALS PLACE,,0,408,D3,,BBBBBBB,ALL,ALL,WT,0.0,2007,-,0,,,,,
1478525782,H86NPK,NJ,PAS,06/20/2022,40,SDN,BMW,C,12600,12425,23800,0,45.0,45,0,109971,CCPD,0.0,0437A,,BX,F,120,BENCHLEY PLACE,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,
1478525812,KMT6331,NY,PAS,06/20/2022,40,SUBN,RAM,C,21125,9600,12425,20230826,45.0,45,0,109971,CCPD,0.0,0448A,,BX,F,100,COOP CITY BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0.0,2021,-,0,,,,,
1478525824,HMY4993,NY,PAS,06/20/2022,40,SUBN,SUBAR,C,7730,9600,23800,20230124,45.0,45,0,109971,CCPD,0.0,0456A,,BX,F,35,ADLER PLACE,,0,408,E2,,BBBBBBB,ALL,ALL,WT,0.0,2016,-,0,,,,,
1478526427,HKN7525,NC,PAS,06/19/2022,46,SUBN,CHEVR,C,24980,23980,12550,0,45.0,45,0,108018,COOP,0.0,0735A,,BX,F,150,DREISER LOOP,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1478526439,KET5139,NY,PAS,06/21/2022,98,SDN,LEXUS,C,23380,40404,40404,20220915,45.0,45,0,108018,COOP,0.0,0057A,,BX,F,99,DARROW PL,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0.0,2004,-,0,,,,,
1478526671,HHC1817,NY,PAS,05/28/2022,40,SUBN,JEEP,C,0,40404,40404,20220601,45.0,45,0,109978,CCPD,0.0,0125A,,BX,F,140,DONZIETTI PLACE,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0.0,2021,-,0,,,,,
1478526816,KVT2855,NY,PAS,06/27/2022,67,SDN,HONDA,C,18400,18340,23800,20240302,45.0,45,0,109970,CCPD,0.0,0455A,,BX,,,S/O 120 CASALS PLACE,,0,408,J3,,BBBBBBB,ALL,ALL,BLK,0.0,2010,-,0,,,,,
1478526828,G0096K,FL,PAS,07/07/2022,53,SUBN,JEEP,C,31400,30370,12550,0,45.0,45,0,109978,CCPD,0.0,0515A,,BX,F,100,ERDMAN PLACE,,0,408,F7,,BBBBBBB,ALL,ALL,WHT,0.0,0,-,0,,,,,
1478527080,KVC1267,NY,PAS,06/21/2022,40,SUBN,MAZDA,C,25545,40404,40404,20231121,45.0,45,0,107858,CCPD,0.0,0135A,,BX,,,S/O 99 EARHART LANE,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0.0,2018,-,2,,,,,
1478527092,KLV3985,NY,PAS,06/24/2022,14,SUBN,HYUND,C,0,40404,40404,20230412,45.0,45,0,109977,CCPD,0.0,0746A,,BX,O,99,BELLMANY LOOP,,0,408,C4,,BBBBBBB,ALL,ALL,RED,0.0,2021,-,0,,,,,
1478527110,KMT6331,NY,PAS,06/17/2022,40,SUBN,DODGE,C,21125,9600,12425,20230826,45.0,45,0,107858,CCPD,0.0,0100A,,BX,F,100,COOP CITY BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2021,-,0,,,,,
1478529842,KDF5816,NY,PAS,06/20/2022,98,SUBN,HONDA,C,9600,21125,7730,20220818,45.0,45,0,107364,CCPD,0.0,0926A,,,F,140,ASCH LOOP,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2003,-,0,,,,,
1478530066,G0096K,FL,PAS,06/21/2022,14,SUBN,JEEP,C,30430,23800,12550,0,45.0,45,0,107725,CCPD,0.0,0855P,,BX,F,100,ELGAR,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,0,-,0,,,,,
1478530078,G0096K,FL,PAS,06/21/2022,53,SUBN,JEEP,C,30430,23800,12550,0,45.0,45,0,107725,CCPD,0.0,0855P,,BX,F,,F/O 100 ELGAR PL,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
1478530248,KPH4508,NY,PAS,07/04/2022,14,SUBN,HYUND,C,23980,12550,12550,20230630,45.0,45,0,108018,COOP,0.0,0241A,,BX,F,18 A,DEFOE PL,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2022,-,0,,,,,
1478530250,KVG4108,NY,PAS,07/04/2022,40,SDN,HONDA,C,24050,24980,23800,20240502,45.0,45,0,108018,COOP,0.0,0311A,,BX,F,120,DE KRUIF PL,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0.0,2021,-,0,,,,,
1478530285,JVJ7346,PA,PAS,07/06/2022,14,SDN,ACURA,C,31400,30370,12550,0,45.0,45,0,108018,COOP,0.0,0151A,,BX,F,100,ERDMAN PL,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1478530390,GYS1468,NY,PAS,06/21/2022,46,SDN,NISSA,C,24980,12550,23880,20230914,45.0,45,0,108018,COOP,0.0,0142A,,BX,F,120,DREISER LOOP,,0,408,F6,,BBBBBBB,ALL,ALL,GRY,0.0,2016,-,0,,,,,
1478530418,KPV7686,NY,PAS,06/21/2022,14,SUBN,TOYOT,C,23880,24980,23800,20230702,45.0,45,0,108018,COOP,0.0,0313A,,BX,F,11A,DEBS PL,,0,408,C,,BBBBBBB,ALL,ALL,BLU,0.0,2010,-,0,,,,,
1478530431,KVF5293,NY,PAS,07/04/2022,14,SDN,NISSA,C,23880,24980,23800,20240201,45.0,45,0,108018,COOP,0.0,0159A,,BX,F,140,DEBS PL,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0.0,2020,-,0,,,,,
1478530443,JBN6995,NY,PAS,06/26/2022,98,SDN,ACURA,C,9600,21125,7730,20221125,45.0,45,0,109971,CCPD,0.0,0515A,,BX,F,140,ASCH LOOP,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,,,,,
1478530467,KPR2840,NY,PAS,06/26/2022,71,SDN,HONDA,C,30430,23800,12550,0,45.0,45,0,109971,CCPD,0.0,0122P,,BX,F,100,ELGAR PLACE,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0.0,2009,-,0,,,,,
1478530479,KPR2840,NY,PAS,06/26/2022,70,SDN,HONDA,C,30430,23800,12550,0,45.0,45,0,109971,CCPD,0.0,0122P,,BX,F,100,ELGAR PLACE,,0,408,J6,,BBBBBBB,ALL,ALL,RED,0.0,2009,-,0,,,,,
1478530480,KPR2840,NY,PAS,06/26/2022,74,SDN,HONDA,C,30430,23800,12550,0,45.0,45,0,109971,CCPD,0.0,0122P,,BX,F,100,ELGAR PLACE,,0,408,J3,,BBBBBBB,ALL,ALL,RED,0.0,2009,-,0,,,,,
1478530730,JMK8357,NY,PAS,06/30/2022,67,SDN,VOLKS,C,18400,18340,23800,20240102,45.0,45,0,109982,CCPD,0.0,0920P,,BX,F,120,CASALS PL,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,2008,-,0,,,,,
1478530741,HSM2802,NY,PAS,06/21/2022,14,SUBN,KIA,C,30430,12550,30370,20230611,45.0,45,0,109966,CCPD,0.0,0211A,,BX,F,120,ELGAR PLACE,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,2018,-,0,,,,,
1478530753,KLT4884,NY,PAS,06/19/2022,40,P-U,NISSA,C,0,40404,40404,20230513,45.0,45,0,109966,CCPD,0.0,0212A,,BX,F,4160,HUTCHINSON RIVER PWK,,0,408,C,,BBBBBBB,ALL,ALL,RED,0.0,1995,-,0,,,,,
1478530765,KXS2929,NY,PAS,06/20/2022,40,SUBN,MAZDA,C,30430,12550,30370,20220711,45.0,45,0,109966,CCPD,0.0,0148A,,,O,140,ELGAR PL,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2019,-,0,,,,,
1478530777,KNF6409,NY,PAS,06/21/2022,40,SDN,BMW,C,30430,23800,12550,20230608,45.0,45,0,109966,CCPD,0.0,0104A,,BX,F,100,ELGAR PL,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2017,-,0,,,,,
1478531009,H86NPK,NJ,PAS,06/02/2022,40,SDN,BMW,C,12600,12425,23800,0,45.0,45,0,100309,COOP,0.0,0559A,,BX,O,100,BENCHLEY PL,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1478531060,KXC7719,NY,PAS,06/01/2022,19,SUBN,JEEP,C,30370,12550,30430,20220709,45.0,45,0,109752,CCPD,0.0,0722P,,BX,F,141,EINSTEIN LOOP,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2019,-,0,,,,,
1478531095,HXH7499,NY,PAS,06/08/2022,70,SDN,HONDA,C,23880,24980,23800,20220402,45.0,45,0,109752,CCPD,0.0,1101P,,BX,F,140,DEBS PL,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0.0,2008,-,0,,,,,
1478531101,HXH7499,NY,PAS,06/08/2022,71,SDN,HONDA,C,23880,24980,23800,20220402,45.0,45,0,109752,CCPD,0.0,1102P,,BX,F,140,DEBS PL,,0,408,J3,,BBBBBBB,ALL,ALL,GY,0.0,2008,-,0,,,,,
1478531137,LPW1758,PA,PAS,06/18/2022,46,SDN,BMW,C,31400,30370,12550,0,45.0,45,0,109752,CCPD,0.0,0204P,,BX,F,100,ERDMAN PL,,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0.0,0,-,0,,,,,
1478531162,JGH3960,NY,PAS,06/22/2022,20,SDN,HONDA,C,23880,23800,0,20230217,45.0,45,0,109752,CCPD,0.0,0614P,,BX,F,18A,DEBS PL,CUL DE SAC,0,408,D,,BBBBBBB,ALL,ALL,WHT,0.0,2018,-,0,,,,,
1478531186,KNX5158,NY,OMS,06/22/2022,14,,DODGE,C,23880,23800,0,20230930,45.0,45,0,109752,CCPD,0.0,0620P,,BX,F,17A,DEBS PL,CUL DE SAC,0,408,D,,BBBBBBB,ALL,ALL,RED,0.0,2022,-,0,,,,,
1478531198,KSJ1604,NY,PAS,06/22/2022,14,SDN,ME/BE,C,23880,23800,0,20230912,45.0,45,0,109752,CCPD,0.0,0624P,,BX,F,140,DEBS PL,CUL DE SAC,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2018,-,0,,,,,
1478531204,KFD7376,NY,PAS,06/22/2022,14,SDN,ACURA,C,23880,23800,0,20220729,45.0,45,0,109752,CCPD,0.0,0618P,,BX,F,140,DEBS PL,CUL DE SAC,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,,,,,
1478531228,KNB6689,NY,PAS,06/30/2022,40,SUBN,FORD,C,0,40404,40404,20230707,45.0,45,0,109752,CCPD,0.0,0847P,,BX,F,4180,HUTCHINSON R PKWAY,,0,408,E2,,BBBBBBB,ALL,ALL,SIL,0.0,2018,-,0,,,,,
1478531230,KEH4101,NY,PAS,07/01/2022,14,SDN,ME/BE,C,18400,18340,23800,20220820,45.0,45,0,109752,CCPD,0.0,0643P,,BX,F,140,CASALS PL,,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0.0,2016,-,0,,,,,
1478531472,KF5293,NY,PAS,06/21/2022,14,,NISSA,C,23880,24980,23800,20220629,45.0,45,0,100309,COOP,0.0,0209A,,,F,140,DEBS PL,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0.0,2020,-,0,,,,,
1478531599,GOO96K,FL,PAS,06/08/2022,14,SUBN,JEEP,C,31400,30370,12550,0,45.0,45,0,100309,COOP,0.0,0240A,,BX,F,100,ERDMAN PL,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0.0,0,-,0,,,,,
1478531794,KOJOB,NY,PAS,06/26/2022,46,SUBN,BMW,C,30430,12550,30370,20230204,45.0,45,0,100221,CCPD,0.0,0610P,,,F,120,ELGAR PL,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2018,-,0,,,,,
1478531848,KLC4636,NY,PAS,06/16/2022,46,SDN,ACURA,C,0,0,0,20230404,45.0,45,0,100213,CCPD,0.0,0840P,,BX,O,100,DCKRUIF PL,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2021,-,0,,,,,
1478531850,KLC4636,NY,PAS,06/17/2022,46,SDN,ACURA,C,0,0,0,20230404,45.0,45,0,100213,CCPD,0.0,0530P,,BX,O,100,DCKRUIF PL,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2021,-,0,,,,,
1478531885,JLF3913,NY,PAS,06/18/2022,27,SUBN,ROVER,C,11140,9600,21125,20220711,45.0,45,0,100213,CCPD,0.0,0600P,,BX,F,2045,BARTOW AVE,,0,408,D3,,BBBBBBB,ALL,ALL,GRY,0.0,2015,-,0,,,,,
